6,1,27,25,0.578125,0.5515625,5.25098087189,-36.1146522392,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
2,1,24,29,0.421875,0.4484375,5.25098087189,-36.5026665175,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
8,1,30,22,0.421875,0.4484375,5.25098087189,-37.1495814451,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
5,1,30,22,0.421875,0.4484375,5.25098087189,-37.1495814451,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
7,1,34,20,0.421875,0.4484375,5.25098087189,-39.1675250486,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
6,2,34,18,0.305225055083,0.371448536355,5.304138655,-42.0298011057,0.0627006610009,0.0005757172188,0.0531577831163,-0.202494078323,2.7562315982,-0.156549385376,0.212567902627,0.305225055083
3,1,35,17,0.578125,0.5515625,5.25098087189,-34.4587655098,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
2,2,5,46,0.390747193186,0.427893147503,4.66839364558,-29.9321658489,0.0771196283391,0.00141560922363,-0.582587226302,-0.268144344461,2.60930071407,-0.303480269505,-0.757481672519,0.390747193186
8,2,14,38,0.609252806814,0.572106852497,4.66839364558,-40.0755202574,0.0771196283391,0.00141560922363,-0.582587226302,-0.268144344461,2.60930071407,-0.303480269505,-0.757481672519,0.390747193186
10,1,24,27,0.578125,0.5515625,5.25098087189,-35.9336238021,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
5,2,48,6,0.609252806814,0.572106852497,4.66839364558,-31.8979066188,0.0771196283391,0.00141560922363,-0.582587226302,-0.268144344461,2.60930071407,-0.303480269505,-0.757481672519,0.390747193186
7,2,8,48,0.390747193186,0.427893147503,4.66839364558,-33.5956701587,0.0771196283391,0.00141560922363,-0.582587226302,-0.268144344461,2.60930071407,-0.303480269505,-0.757481672519,0.390747193186
6,3,51,2,0.622516719035,0.580861034563,4.75686400864,-29.4445359393,0.140104330849,0.00185859063307,-0.54727464636,-0.299823871781,2.53680543417,-0.219426164023,-0.821912672682,0.622516719035
3,2,35,17,0.560056657224,0.539637393768,5.304138655,-34.7776190653,0.0627006610009,0.0005757172188,0.0531577831163,-0.202494078323,2.7562315982,-0.156549385376,0.212567902627,0.560056657224
5,3,44,9,0.427555503224,0.452186632128,4.47957647344,-40.3374379596,0.111883455411,0.00169522639602,-0.18881717214,-0.187993582203,2.4153986779,-0.193902036167,0.168394220082,0.427555503224
