4,1,31,25,0.421875,0.45,5.25098087189,-39.6996636016,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
3,1,24,29,0.578125,0.55,5.25098087189,-37.5048112085,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
2,1,25,29,0.421875,0.45,5.25098087189,-37.2999654274,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
5,1,26,31,0.421875,0.45,5.25098087189,-39.2941471251,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
3,2,39,14,0.55625,0.536,5.30956326115,-35.0714137731,0.0621212121212,0.000573940310208,0.0585823892658,-0.19002672117,2.76809241877,-0.144688564805,0.214260202868,0.55625
4,2,29,27,0.560519547325,0.538732510288,4.69772389189,-38.8295304355,0.0759259259259,0.00136830863703,-0.553256979999,-0.249401400578,2.62637662917,-0.286404354403,-0.725119514892,0.560519547325
2,2,5,49,0.39179526749,0.430748971193,4.69772389189,-31.8194035301,0.0759259259259,0.00136830863703,-0.553256979999,-0.249401400578,2.62637662917,-0.286404354403,-0.725119514892,0.39179526749
5,2,48,9,0.60820473251,0.569251028807,4.69772389189,-34.6248889313,0.0759259259259,0.00136830863703,-0.553256979999,-0.249401400578,2.62637662917,-0.286404354403,-0.725119514892,0.39179526749
4,3,43,13,0.515041592826,0.509626619408,4.20684543583,-38.2489547276,0.115566181863,0.00304964333142,-0.49087845606,-0.197427513115,2.32523292807,-0.301143701106,-0.511184208058,0.515041592826
3,3,41,12,0.684776087994,0.618256696316,4.30672685869,-31.2709957175,0.0950361827228,0.00160188605168,-1.00283640246,-0.1992032842,2.37408397846,-0.394008440306,-0.763107795686,0.315223912006
9,1,31,24,0.421875,0.45,5.25098087189,-39.1018266009,0.0416666666667,0.000493096646943,5.25098087189,0,2.91278098357,2.91278098357,0,0.421875
5,3,45,12,0.42722460384,0.453423746458,4.52683482473,-42.8407449685,0.109370481754,0.00163052545404,-0.170889067156,-0.177126165092,2.44514151572,-0.181235113455,0.171733407843,0.42722460384
2,3,44,10,0.714662230587,0.637383827576,4.43108923605,-29.9609667954,0.144537221033,0.00359769199819,-0.266634655834,-0.258392095425,2.38755033654,-0.238826292633,-0.705287520221,0.714662230587
9,2,5,50,0.39179526749,0.430748971193,4.69772389189,-32.3828372968,0.0759259259259,0.00136830863703,-0.553256979999,-0.249401400578,2.62637662917,-0.286404354403,-0.725119514892,0.39179526749
3,4,24,29,0.461260530217,0.475206739339,4.23164926782,-36.5539035059,0.126047433529,0.00179740241045,-0.0750775908688,-0.143238312683,2.18861333088,-0.185470647585,0.0683519370127,0.461260530217
4,4,6,50,0.410950654593,0.44300841894,3.95521221141,-34.1452567265,0.185948428748,0.00625920203779,-0.25163322442,-0.21589509589,2.07279058279,-0.252442345274,-0.542397795517,0.410950654593
5,4,6,51,0.258388591098,0.345368698303,3.99038973011,-27.9866945515,0.197792452951,0.00460191600383,-0.536445094615,-0.247689870234,2.14041048959,-0.304731026129,-0.696639840626,0.258388591098
