3,1,51,2,0.97085819318,0.808412116533,2.14210388375,-14.1516658774,0.378563579822,0.0252542879281,2.14210388375,0,0.657007198375,0.657007198375,0,0.0291418068204
5,1,46,7,0.629607510371,0.584892919293,4.61393696007,-30.8255500163,0.0593864914681,0.0213334185492,4.61393696007,0,2.52504955759,2.52504955759,0,0.629607510371
7,1,50,3,0.615036837753,0.575349128728,3.60394867415,-30.2083758834,0.116024262153,0.00511467160748,3.60394867415,0,2.16257876753,2.16257876753,0,0.615036837753
6,1,52,1,0.771913937228,0.678103628885,3.04399387765,-21.3331938175,0.265316217404,0.0136534053628,3.04399387765,0,1.61209803481,1.61209803481,0,0.228086062772
4,1,40,13,0.925818586552,0.778911174192,4.04752079265,-29.6138101109,0.079761849829,0.0457687693546,4.04752079265,0,1.70335569306,1.70335569306,0,0.925818586552
9,1,47,5,0.261565849205,0.343825631229,4.45006690716,-52.2848134923,0.0854481037668,0.00242995644641,4.45006690716,0,2.60631624827,2.60631624827,0,0.261565849205
3,2,49,4,0.924181923365,0.777839159804,2.14210388375,-18.3279546869,0.378563579822,0.0252542879281,0.0,-0.0,0.657007198375,0.0,-0.0,0.924181923365
8,1,47,6,0.839461415232,0.722347226977,3.28890215036,-22.9750223827,0.265721395647,0.00898616845096,3.28890215036,0,1.53075831294,1.53075831294,0,0.839461415232
10,1,27,26,0.784709908711,0.686484990206,4.22500728328,-40.3142238826,0.165590340687,0.00393057647812,4.22500728328,0,2.3031898683,2.3031898683,0,0.215290091289
1,1,47,6,0.767091318314,0.674944813496,4.3518661175,-25.2194062527,0.0642110003674,0.0133794675771,4.3518661175,0,1.96570012635,1.96570012635,0,0.767091318314
2,1,42,11,0.941862089564,0.789419668665,3.11773210254,-27.0679712523,0.242289106692,0.0493811284335,3.11773210254,0,1.54762784215,1.54762784215,0,0.941862089564
7,2,29,24,0.612977523081,0.574000277618,3.60394867415,-36.5782345968,0.116024262153,0.00511467160748,0.0,-0.0,2.16257876753,0.0,-0.0,0.612977523081
5,2,41,12,0.471245455319,0.481165773234,4.61393696007,-37.8673307087,0.0593864914681,0.0213334185492,0.0,-0.0,2.52504955759,0.0,-0.0,0.528754544681
6,2,33,20,0.315158443294,0.378928780357,3.04399387765,-41.5496215682,0.265316217404,0.0136534053628,0.0,-0.0,1.61209803481,0.0,-0.0,0.315158443294
9,2,35,17,0.549855075037,0.53265507415,4.45006690716,-34.9775329755,0.0854481037668,0.00242995644641,0.0,-0.0,2.60631624827,0.0,-0.0,0.549855075037
4,2,43,10,0.965813373913,0.805107759913,4.04752079265,-25.6745882139,0.079761849829,0.0457687693546,0.0,-0.0,1.70335569306,0.0,-0.0,0.965813373913
7,3,33,20,0.958465094121,0.80029463665,3.60394867415,-39.5698293068,0.116024262153,0.00511467160748,0.0,-0.0,2.16257876753,0.0,-0.0,0.958465094121
3,3,51,2,0.962900491597,0.803199821996,2.14210388375,-14.4278721146,0.378563579822,0.0252542879281,0.0,-0.0,0.657007198375,0.0,-0.0,0.037099508403
8,2,48,5,0.916420994251,0.772755751234,3.28890215036,-19.7826775323,0.265721395647,0.00898616845096,0.0,-0.0,1.53075831294,0.0,-0.0,0.0835790057489
10,2,39,14,0.800632971076,0.696914596055,4.22500728328,-30.7949729811,0.165590340687,0.00393057647812,0.0,-0.0,2.3031898683,0.0,-0.0,0.199367028924
2,2,32,21,0.408123674391,0.439821006726,3.11773210254,-38.4538752324,0.242289106692,0.0493811284335,0.0,-0.0,1.54762784215,0.0,-0.0,0.408123674391
6,3,42,11,0.944161428826,0.790925735881,3.04399387765,-27.0668738373,0.265316217404,0.0136534053628,0.0,-0.0,1.61209803481,0.0,-0.0,0.944161428826
